Name,Category,Question,Correct Answer
MathQA_challenge_test,Challenging Math,"the cyclist going at a constant rate of 18 miles per hour is passed by a motor - cyclist traveling in the same direction along the same path at 48 miles per hour . the motor - cyclist stops to wait for the cyclist 15 minutes after passing cyclist , while the cyclist continues to travel at constant rate , how many minutes must the motor - cyclist wait until the cyclist catches up ? The options are: a ) 25 , b ) 30 , c ) 35 , d ) 40 , e ) 45",a
MathQA_challenge_test,Challenging Math,"the squared value of the diagonal of a rectangle is ( 64 + b 2 ) sq cm , where b is less than 8 cm . what is the breadth of that rectangle ? The options are: ['a ) 6 cm', 'b ) 10 cm', 'c ) 8 cm', 'd ) data inadequate', 'e ) none of these']",a
MathQA_challenge_test,Challenging Math,"in a certain game , a large container is filled with red , yellow , green , and blue beads worth , respectively , 7 , 5 , 3 , and 2 points each . a number of beads are then removed from the container . if the product of the point values of the removed beads is 30 , 870000 , how many red beads were removed ? The options are: a ) 1 , b ) 2 , c ) 3 , d ) 4 , e ) 5",c
MathQA_challenge_test,Challenging Math,"# 88 a necklace is made by stringing q no individual beads together in the repeating pattern red bead , green bead , white bead , blue bead , and yellow bead . if the necklace design begins with a red bead and ends with a white bead , then q could equal The options are: a ) 16 , b ) 28 , c ) 41 , d ) 54 , e ) 65",b
MathQA_challenge_test,Challenging Math,"you need to pick any number from ' 1 , 3 , 5 , 7 , 9 , 11 , 13 and 15 ' to make below equation true . ( ) + ( ) + ( ) = 30 can you solve it ? The options are: a ) 29 , b ) 30 , c ) 31 , d ) 32 , e ) 33",b
MathQA_challenge_test,Challenging Math,"ram and shyam start a two - length swimming race at the same moment but from opposite ends of the pool . they swim in lanes at uniform speeds , but hardy is faster than andy . they 1 st pass at a point 18.5 m from the deep end and having completed one length each 1 is allowed to rest on the edge for exactly 45 sec . after setting off on the return length , the swimmers pass for the 2 nd time just 10.5 m from the shallow end . how long is the pool ? The options are: a ) 65 , b ) 60 , c ) 55 , d ) 50 , e ) 45",e
MathQA_challenge_test,Challenging Math,"little john had $ 8.50 . he spent $ 1.25 on sweets and gave to his two friends $ 1.20 and $ 2.20 . how much money was left ? The options are: a ) $ 5.85 , b ) $ 6.85 , c ) $ 3.85 , d ) $ 2.85 , e ) $ 4.85",c
MathQA_challenge_test,Challenging Math,"the speed of a bus increases by 2 kmph after every one hour . if the distance travelled in the first one hour was 35 km , what was the total distance travelled in 12 hours ? The options are: a ) 550 , b ) 500 , c ) 552 , d ) 560 , e ) 580",c
MathQA_challenge_test,Challenging Math,"it will take 16 days for mary to complete a certain task alone . she worked for 8 days before she was joined by her sister . both of them completed the remaining task in 2 and half days . if her sister had joined her when she started the task , how many days would it have taken ? The options are: a ) 6 , b ) 8 , c ) 2 , d ) 5 , e ) 4",d
MathQA_challenge_test,Challenging Math,"shruti purchased several number of 3 articles p , q and r in the proportion 3 : 2 : 3 . if the unit costs of the articles p , q and r are 200 , rs . 90 and rs . 60 respectively , how many articles of q must have been purchased in the total purchases of rs . 4800 ? The options are: a ) 8 , b ) 10 , c ) 12 , d ) 14 , e ) 16",b
MathQA_challenge_test,Challenging Math,"the l . c . m of two numbers is 48 . the numbers are in the ratio 2 : 3 . the sum of numbers is ? The options are: a ) 22 , b ) 67 , c ) 40 , d ) 88 , e ) 11",c
MathQA_challenge_test,Challenging Math,"a and b together do a work in 20 days . b and c together in 15 days and c and a in 12 days . so a , b and c together finish same work in how many days ? The options are: a ) 12 , b ) 15 , c ) 8 , d ) 10 , e ) 11",d
MathQA_challenge_test,Challenging Math,"the average weight of a class of 24 students is 35 kg . if the weight of the teacher be included , the average rises by 400 g . the weight of the teacher is : The options are: a ) 45 , b ) 46 , c ) 47 , d ) 48 , e ) 49",a
MathQA_challenge_test,Challenging Math,"a and b are two circles . the radius of a is four times as large as the diameter of b . what is the ratio between the areas of the circles ? The options are: ['a ) 1 : 8 .', 'b ) 1 : 2 .', 'c ) 1 : 24 .', 'd ) 1 : 64 .', 'e ) 1 : 6 .']",d
MathQA_challenge_test,Challenging Math,"in a garden , there are 12 rows and 14 columns of mango trees . the distance between two trees is 2 metres and a distance of one metre is left from all sides of the boundary of the garden . the length of the garden is The options are: a ) 20 m , b ) 22 m , c ) 24 m , d ) 26 m , e ) 28 m",d
MathQA_challenge_test,Challenging Math,"a is 30 % more efficient than b . how much time they will working together take to complete a job which a alone could have done in 23 days ? The options are: a ) 25 days , b ) 13 days , c ) 14 days , d ) 20 days , e ) 15 days",b
MathQA_challenge_test,Challenging Math,"two trains are moving in the same direction at 72 kmph and 36 kmph . the faster train crosses a girl sitting at window seat in the slower train in 32 seconds . find the length of the faster train ? The options are: a ) 170 m , b ) 100 m , c ) 270 m , d ) 320 m , e ) 350 m",d
MathQA_challenge_test,Challenging Math,"tough and tricky questions : combinations . 8 contestants representing 4 different countries advance to the finals of a fencing championship . assuming all competitors have an equal chance of winning , how many possibilities are there with respect to how a first - place and second - place medal can be awarded ? The options are: a ) 6 , b ) 7 , c ) 12 , d ) 16 , e ) 24",e
MathQA_challenge_test,Challenging Math,"a sum of rs . 100 is lent at simple interest of 3 % p . a . for the first month , 9 % p . a . for the second month , 27 % p . a . for the third month and so on . what is the total amount of interest earned at the end of the year approximately The options are: a ) rs . 797160 , b ) rs . 791160 , c ) rs . 65930 , d ) rs . 66430 , e ) rs . 67430",d
MathQA_challenge_test,Challenging Math,"suppose you have three identical prisms with congruent equilateral triangles as the end - polygons . suppose you attach them by the rectangular faces so they are perfectly aligned . there will be some large faces created by two or more co - planar faces of the individual prisms : count each such large face as one . given that , how many faces does the resultant solid have ? The options are: a ) 4 , b ) 6 , c ) 9 , d ) 10 , e ) 12",b
MathQA_challenge_test,Challenging Math,"the side of a square has the length of 6 . what is the area of the region shaded ? The options are: ['a ) 48 - 8 π', 'b ) 48 - 6 π', 'c ) 24 + 6 π', 'd ) 16 + 8 π', 'e ) 64 - 8 π']",b
MathQA_challenge_test,Challenging Math,"monica planned her birthday party . she prepared 5 muffins for each of her guests and kept aside two additional muffins in case someone will want extra . after the party , it turned out that one of the guests did n ' t come but every one of the guests that did come ate 6 muffins and 6 muffins remained . how many guests did monica plan on ? The options are: a ) 2 . , b ) 4 . , c ) 5 . , d ) 6 . , e ) 7 .",a
MathQA_challenge_test,Challenging Math,"a boy rides his bicycle 10 km at an average speed of 12 km / hr and again travels 12 km at an average speed of 10 km / hr . his average speed for the entire trip is approximately ? The options are: a ) 10.7 km / hr , b ) 10.8 km / hr , c ) 17.8 km / hr , d ) 10.5 km / hr , e ) 30.8 km / hr",b
MathQA_challenge_test,Challenging Math,"if 3 ^ x = 2 , then 3 ^ ( 4 x + 3 ) = The options are: a ) 429 , b ) 454 , c ) 432 , d ) 438 , e ) 108",c
MathQA_challenge_test,Challenging Math,"a dishonest dealer professes to sell goods at the cost price but uses a false weight and gains 25 % . find his false weight age ? The options are: a ) 338 , b ) 278 , c ) 800 , d ) 269 , e ) 112",c
MathQA_challenge_test,Challenging Math,"the length of a train and that of a platform are equal . if with a speed of 90 kmph the train crosses the platform in one minute , then the length of the train in metres is The options are: a ) 500 , b ) 600 , c ) 750 , d ) 900 , e ) 950",d
MathQA_challenge_test,Challenging Math,"company a imported 10,500 widgets made of either brass or aluminum . the widgets are painted blue , red or green . if 10 percent of the widgets are made of brass and of those 20 percent are painted red and 40 percent are painted blue how many brass widgets painted green were imported ? The options are: a ) 480 , b ) 840 , c ) 1050 , d ) 420 , e ) 2100",d
MathQA_challenge_test,Challenging Math,"one side of a rectangular field is 15 m and one of its diagonals is 17 m . find the area of the field . The options are: a ) 120 , b ) 147 , c ) 251 , d ) 451 , e ) 258",a
MathQA_challenge_test,Challenging Math,"a certain quantity is measured on two different scales , the t - scale and the s - scale , that are related linearly . measurements on the t - scale of 6 and 24 correspond to measurements on the s - scale of 30 and 60 , respectively . what measurement on the t - scale corresponds to a measurement of 100 on the s - scale ? The options are: a ) 20 , b ) 36 , c ) 48 , d ) 60 , e ) 84",c
MathQA_challenge_test,Challenging Math,"the sum of two numbers is 184 . if one - third of the one exceeds one - seventh of the other by 8 , find the smaller number . The options are: a ) 72 , b ) 64 , c ) 84 , d ) 12 , e ) 92",a
MathQA_challenge_test,Challenging Math,"when n divided by 3 , the remainder is 2 . when n divided by 4 , the remainder is 1 what is the the remainder when divided by 16 The options are: a ) 1 , b ) 3 , c ) 4 , d ) 5 , e ) 2",a
MathQA_challenge_test,Challenging Math,"if an object travels at 8 feet per second , how many feet does it travel in forty five minutes ? The options are: a ) 18000 , b ) 24000 , c ) 21600 , d ) 18000 , e ) 22000",c
MathQA_challenge_test,Challenging Math,"in arun ’ s opinion , his weight is greater than 65 kg but less than 72 kg . his brother doest not agree with arun and he thinks that arun ’ s weight is greater than 60 kg but less than 70 kg . his mother ’ s view is that his weight can not be greater than 68 kg . if all are them are correct in their estimation , what is the average of different probable weights of arun ? The options are: a ) 66 kg , b ) 67 kg , c ) 68 kg , d ) 69 kg , e ) none of these",b
MathQA_challenge_test,Challenging Math,"robert left from a pvt company . management hold his salary rs . 15000 / - for one month . earlier robert borrowed rs . 7280 / - from company . but robert forget that . after one month robert asked his salary and accountant gives rs . 18500 / - to him . what is the incentive amount given to robert ? The options are: a ) 9500 , b ) 12500 , c ) 10780 , d ) 10500 , e ) 8600",c
MathQA_challenge_test,Challenging Math,"ramu rides his bike at an average speed of 45 km / hr and reaches his desitination in 4 hours . somu covers the same distance in 6 hours . if ramu covered his journey at an average speed which was 9 km / hr less and somu covered his journey at an average speed which was 10 km / hr more , then the difference in their times taken to reach the destination would be ( in minutes ) . The options are: a ) 23 minutes , b ) 30 minutes , c ) 43 minutes , d ) 23 minutes , e ) 33 minutes",b
MathQA_challenge_test,Challenging Math,"if â € œ * â €  is called â € œ + â €  , â € œ / â €  is called â € œ * â €  , â € œ - â €  is called â € œ / â €  , â € œ + â €  is called â € œ - â €  . 240 * 80 / 60 + 40 / 10 = ? The options are: a ) - 2305 , b ) - 2407 , c ) 2509 , d ) - 2101 , e ) none of these",b
MathQA_challenge_test,Challenging Math,"in a certain game , each player scores either 2 points or 5 points . if n players score 2 points and m players score 5 points , and the total number of points scored is 50 , what is the least possible positive r difference between n and m ? The options are: a ) 1 , b ) 3 , c ) 5 , d ) 7 , e ) 9",b
MathQA_challenge_test,Challenging Math,"if shreehari walks in the speed of 4.5 km / hr from his house , in what time will he reach his school which is 750 m long from his house ? The options are: a ) 5 , b ) 30 , c ) 10 , d ) 12 , e ) 15",c
MathQA_challenge_test,Challenging Math,"a library has an average of 510 visitors on sunday and 240 on other days . the average number of visitors per day in a month of 30 days beginning with a sunday is The options are: a ) 250 , b ) 276 , c ) 280 , d ) 285 , e ) none",d
MathQA_challenge_test,Challenging Math,"7 m - 20 = 2 m , then m + 7 is equal to ? The options are: a ) 9 , b ) 10 , c ) 11 , d ) 12 , e ) 13",c
MathQA_challenge_test,Challenging Math,"which is greater than 16 The options are: a ) 1.6 , b ) 66 , c ) 6 , d ) - 6 , e ) 6.1",b
MathQA_challenge_test,Challenging Math,"two 100 multiples of 7 are chosen at random , and 300 multiples of 8 are chosen at random . approximately what percentage of the 500 selected numbers are odd ? The options are: a ) 20 % , b ) 25 % , c ) 40 % , d ) 50 % , e ) 80 %",a
MathQA_challenge_test,Challenging Math,"j is 25 % less than p and 20 % less than t . t is x % less than p . what is the value of x ? The options are: a ) 93.5 , b ) 90 , c ) 6.75 , d ) 6.25 , e ) 2",d
MathQA_challenge_test,Challenging Math,"denise is trying to open a safe whose combination she does not know . if the safe has 4000 possible combinations , and she can try 75 different possibilities , what is the probability that she does not pick the one correct combination . The options are: a ) 1 , b ) 159 / 160 , c ) 157 / 160 , d ) 4 3 / 160 , e ) 0",c
MathQA_challenge_test,Challenging Math,"what percent is 36 paisa ' s of 12 rupees ? The options are: a ) 2 % , b ) 3 % , c ) 4 % , d ) 5 % , e ) 6 %",b
MathQA_challenge_test,Challenging Math,"in a market , a dozen eggs cost as much as a pound of rice , and a half - liter of kerosene costs as much as 8 eggs . if the cost of each pound of rice is $ 0.33 , then how many q cents does a liter of kerosene cost ? [ one dollar has 100 cents . ] The options are: a ) 0.33 , b ) 0.44 , c ) 0.55 , d ) 44 , e ) 55",d
MathQA_challenge_test,Challenging Math,"two spheres of their radios in the ratio 4 : 3 . find its volumes ratio ? The options are: ['a ) 64 : 13', 'b ) 13 : 64', 'c ) 27 : 64', 'd ) 64 : 27', 'e ) none of them']",d
MathQA_challenge_test,Challenging Math,"bhaman travelled for 15 hours . he covered the first half of the distance at 40 kmph and remaining half of the distance at 10 kmph . find the distance travelled by bhaman ? The options are: a ) 240 , b ) 230 , c ) 260 , d ) 220 , e ) 340",a
MathQA_challenge_test,Challenging Math,"three pipes of same capacity can fill a tank in 8 hours . if there are only two pipes of same capacity , the tank can be filled in . The options are: a ) 11 hours , b ) 12 hours , c ) 15 hours , d ) 16 hours , e ) 17 hours",b
MathQA_challenge_test,Challenging Math,"calculate the number of bricks , each measuring 25 cm x 15 cm x 8 cm required to construct a wall of dimensions 10 m x 4 cm x 6 m when 10 % of its volume is occupied by mortar ? The options are: a ) 720 , b ) 600 , c ) 660 , d ) 6000 , e ) none of these",a
MathQA_challenge_test,Challenging Math,"if the side length of square b is three times that of square a , the area of square b is how many times the area of square a ? The options are: a ) 9 , b ) 8 , c ) 6 , d ) 3 , e ) 2",a
MathQA_challenge_test,Challenging Math,"the lcm and hcf of two numbers are 8 and 48 respectively . if one of them is 24 , find the other ? The options are: a ) 12 , b ) 14 , c ) 15 , d ) 16 , e ) 20",d
MathQA_challenge_test,Challenging Math,"in a party every person shakes hands with every other person . if there are 105 hands shakes , find the number of person in the party . The options are: a ) 14 , b ) 12 , c ) 13 , d ) 15 , e ) 16",d
MathQA_challenge_test,Challenging Math,"a lawn is in the form of a rectangle having its sides in the ratio 2 : 3 . the area of the lawn is ( 1 / 6 ) hectares . find the length and breadth of the lawn . The options are: ['a ) 50', 'b ) 30', 'c ) 20', 'd ) 40', 'e ) 10']",a
MathQA_challenge_test,Challenging Math,"3 years ago , the average age of a , b and c was 27 years and that of b and c 5 years ago was 20 years . a ’ s present age is : The options are: a ) 22 , b ) 88 , c ) 40 , d ) 87 , e ) 17",c
MathQA_challenge_test,Challenging Math,"a is thrice as good as workman as b and therefore is able to finish a job in 60 days less than b . working together , they can do it in : The options are: a ) 20 days , b ) 22 1 / 2 days , c ) 24 days , d ) 25 days , e ) 30 days",b
MathQA_challenge_test,Challenging Math,"what is the difference between the largest number and the least number written with the figures 3 , 4 , 7 , 0 , 3 ? The options are: a ) 70983 , b ) 43893 , c ) 43983 , d ) 43883 , e ) 43823",c
MathQA_challenge_test,Challenging Math,"the average of 5 consecutive even numbers a , b , c , d and e is 20 . what percent of e is d ? The options are: a ) 90.1 , b ) 91.7 , c ) 97.1 , d ) 101.1 , e ) 107.1",b
MathQA_challenge_test,Challenging Math,"a couple who own an appliance store discover that if they advertise a sales discount of 10 % on every item in the store , at the end of one month the number of total items sold increases 10 % . their gross income from sales for one month decreases by what percent ? The options are: a ) 1 % , b ) 3 % , c ) 5 % , d ) 7 % , e ) 9 %",a
MathQA_challenge_test,Challenging Math,"on a certain day , orangeade was made by mixing a certain amount of orange juice with an equal amount of water . on the next day , orangeade was made by mixing the same amount of orange juice with twice the amount of water . on both days , all the orangeade that was made was sold . if the revenue from selling the orangeade was the same for both days and if the orangeade was sold at $ 0.60 per glass on the first day , what was the price per f glass on the second day ? The options are: a ) $ 015 , b ) $ 0.20 , c ) $ 0.30 , d ) $ 0.40 , e ) $ 0.45",d
MathQA_challenge_test,Challenging Math,"assume all pieces of rope are equal . if 44 pieces of rope measure a feet , how long would b pieces of rope be in inches ? The options are: a ) 44 / ab , b ) 11 / 3 ab , c ) 6 / 11 ab , d ) ab / 44 , e ) 3 ab / 11",e
MathQA_challenge_test,Challenging Math,"18800 / 470 / 20 The options are: a ) 1 , b ) 2 , c ) 3 , d ) 4 , e ) 5",b
MathQA_challenge_test,Challenging Math,"in the seaside summer camp there are 50 children . 90 % of the children are boys and the rest are girls . the camp administrator decided to make the number of girls only 5 % of the total number of children in the camp . how many more boys must she bring to make that happen ? The options are: a ) 50 . , b ) 45 . , c ) 40 . , d ) 30 . , e ) 25 .",a
MathQA_challenge_test,Challenging Math,"the average price of 3 items of furniture is rs . 15000 . if their prices are in the ratio 2 : 4 : 8 , the price of the cheapest item is ? The options are: a ) 2379 , b ) 2889 , c ) 5625 , d ) 9000 , e ) 28311",c
MathQA_challenge_test,Challenging Math,"in a group of 15 people , 8 read english , 7 read french while 3 of them read none of these two . how many of them read french and english both ? The options are: a ) 2 , b ) 3 , c ) 4 , d ) 7 , e ) 5",b
MathQA_challenge_test,Challenging Math,"miller street begins at baker street and runs directly east for 4.5 kilometers until it ends when it meets turner street . miller street is intersected every 250 meters by a perpendicular street , and each of those streets other than baker street and turner street is given a number beginning at 1 st street ( one block east of baker street ) and continuing consecutively ( 2 nd street , 3 rd street , etc . . . ) until the highest - numbered street one block west of turner street . what is the highest - numbered street that intersects miller street ? The options are: a ) 15 th , b ) 16 th , c ) 17 th , d ) 18 th , e ) 19 th",c
MathQA_challenge_test,Challenging Math,"the pressure someone experiences as he or she dives deeper and deeper in the ocean increases linearly . on the surface , the pressure is close to 15 pounds per square inch . 33 feet below the surface , the pressure is 30 pounds . if 25000 pounds per sq inch can crush your bones , what depth is extremely dangerous for humans ? The options are: ['a ) 55522 feet', 'b ) 45522 feet', 'c ) 35522 feet', 'd ) 25522 feet', 'e ) none']",a
MathQA_challenge_test,Challenging Math,"in a class total 34 students , 16 are have a brother , 15 are have sisters , 9 students do n ' t have either brothers or sisters . find the number of students having both brother and sisters . The options are: a ) 4 , b ) 5 , c ) 6 , d ) 7 , e ) 8",c
MathQA_challenge_test,Challenging Math,"two numbers are less than a third number by 40 % and 47 % respectively . how much per cent is the second number less than the first ? The options are: a ) 95 % , b ) 88 % , c ) 85 % , d ) 90 % , e ) none of these",b
MathQA_challenge_test,Challenging Math,"shahrukh starts from barabanki to fatehpur , 1 hour after ajay starts . shahrukh meets kajol 1.5 hours after shahrukh starts . if the speed of shahrukh is at least 20 km / h faster than the speed of kajol . what is the minimum speed of shahrukh to overtake ajay , before he meets kajol ? The options are: a ) 32 , b ) 21 , c ) 27 , d ) none of these , e ) 18",d
MathQA_challenge_test,Challenging Math,"1 ÷ [ 1 + 1 ÷ { 1 + 1 ÷ ( 1 ÷ 1 ) } ] = ? The options are: a ) 5 / 3 , b ) 4 / 3 , c ) 2 / 3 , d ) 1 / 3 , e ) 1 / 5",c
MathQA_challenge_test,Challenging Math,"a recipe requires 2 1 / 2 ( mixed number ) cups of flour 2 3 / 4 ( mixed number ) cups of sugar and 1 1 / 3 ( mixed number ) cups of milk to make one cake . victor has 15 cups if flour , 16 cups of sugar and 8 cups of milk . what is the greatest number of cakes bil can make using this recipe ? The options are: a ) 5 , b ) 6 , c ) 7 , d ) 8 , e ) 9",a
MathQA_challenge_test,Challenging Math,"a train running at a speed of 60 kmph crosses a pole in 18 seconds . what is the length of the train ? The options are: a ) 120 m , b ) 300 m , c ) 190 m , d ) 150 m , e ) 160 m",b
MathQA_challenge_test,Challenging Math,"a company conducted a survey about its two brands , a and b . x percent of respondents liked product a , ( x – 20 ) percent liked product b , 23 percent liked both products , and 23 percent liked neither product . what is the minimum number w of people surveyed by the company ? The options are: a ) 46 , b ) 80 , c ) w . 90 , d ) w . 100 , e ) 200",d
MathQA_challenge_test,Challenging Math,"when a person aged 39 is added to a group of n people , the average age increases by 2 . when a person aged 15 is added instead , the average age decreases by 1 . what is the value of t ? The options are: a ) 7 , b ) 8 , c ) 9 , d ) 10 , e ) 11",a
MathQA_challenge_test,Challenging Math,"the average earning of a person for the first 4 days of a week is rs 18 and for the last 4 days is rs 22 . if he earns rs 20 on the fourth day , his average earning for the whole week is ? The options are: a ) rs 18.95 , b ) rs 16 , c ) rs 20 , d ) rs 25.71 , e ) none of these",c
MathQA_challenge_test,Challenging Math,"3 different containers contain 50 litres , 100 litres and 150 litres of mixture of milk and water respectively . what is the biggest measure can measure all the different quantities exactly ? The options are: a ) 120 litres , b ) 57 litres , c ) 60 litres , d ) 50 litres , e ) 100 litres",d
MathQA_challenge_test,Challenging Math,"marty ' s pizza shop guarantees that their pizzas all have at least 75 % of the surface area covered with toppings , with a crust of uniform width surrounding them . if you order their best seller – a circular pizza with a diameter of 16 inches – what is the maximum width you can expect to see for the crust ? The options are: ['a ) 0.8 inches', 'b ) 1.1 inches', 'c ) 1.6 inches', 'd ) 2.0 inches', 'e ) 2.5 inches']",b
MathQA_challenge_test,Challenging Math,"compute all real solutions to 16 x + 4 x + 1 - 96 = 0 The options are: a ) 3 / 2 , b ) 3 / 3 , c ) 2 / 4 , d ) 4 / 4 , e ) 4 / 5",a
MathQA_challenge_test,Challenging Math,"each person in a group of 110 investors has investments in either equities or securities or both . exactly 25 of the investors in equities have investments in securities , and exactly 40 of the investors in securities have investments in equities . how many have investments in equities ? The options are: a ) 65 , b ) 80 , c ) 120 , d ) 180 , e ) 190",b
MathQA_challenge_test,Challenging Math,"an angry arjun carried some arrows for fighting with bheeshm . with half the arrows , he cut down the arrows thrown by bheeshm on him and with 6 other arrows he killed the chariot driver of bheeshm . with one arrow each he knocked down respectively the chariot , the flag and the bow of bheeshm . finally , with one more than 4 times the square root of arrows he laid bheeshm unconscious on an arrow bed . find the total number of arrows arjun had . The options are: a ) 90 , b ) 100 , c ) 110 , d ) 120 , e ) 130",b
MathQA_challenge_test,Challenging Math,"when tom works alone he chops 3 lb . salad in 2 minutes , and when tammy works alone she chops 2 lb . salad in 3 minutes . they start working together , and after some time finish chopping 65 lb . of salad . of those 80 lb . , the salad quantity chopped by tom is what percent greater than the quantifying chopped by tommy ? . The options are: a ) 44 % , b ) 100 % , c ) 125 % , d ) 225 % , e ) 400 %",c
MathQA_challenge_test,Challenging Math,"the radius of a circular wheel is 1.75 m , how many revolutions will it make in traveling 1 km ? The options are: ['a ) 1000', 'b ) 2788', 'c ) 2677', 'd ) 2899', 'e ) 2771']",a
MathQA_challenge_test,Challenging Math,"if the radius of a cylinder is doubled and so is the height , what is the new volume of the cylinder divided by the old one ? The options are: ['a ) 8 .', 'b ) 2', 'c ) 6', 'd ) 4', 'e ) 10']",a
MathQA_challenge_test,Challenging Math,"the average of first six multiples of 3 is The options are: a ) 10.5 , b ) 6 , c ) 9 , d ) 12 , e ) 15",a
MathQA_challenge_test,Challenging Math,"the product of two numbers is 192 and the sum of these two numbers is 28 . what is the smaller of these two numbers ? The options are: a ) 10 , b ) 12 , c ) 14 , d ) 15 , e ) 16",b
MathQA_challenge_test,Challenging Math,"oil is poured into a tank so that the tank is being filled at the rate of 4 cubic feet per hour . if the empty rectangular tank is 9 feet long , 8 feet wide , and 5 feet deep , approximately how many hours does it take to fill the tank ? The options are: ['a ) 60', 'b ) 70', 'c ) 80', 'd ) 90', 'e ) 100']",d
MathQA_challenge_test,Challenging Math,"the speed of a boat in still water is 15 km / hr and the rate of the current is 3 km / hr . the distance travelled downstream in 12 minutes is The options are: a ) 1.2 km , b ) 1.8 km , c ) 2.4 km , d ) 3.6 km , e ) none",d
MathQA_challenge_test,Challenging Math,"a certain animal in the zoo has consumed 39 pounds of food in 6 days . if it continues to eat at the same rate , in how many more days will its total consumption be 117 pounds ? The options are: a ) 8 , b ) 7 , c ) 12 , d ) 9 , e ) none of the above",c
MathQA_challenge_test,Challenging Math,"a set of consecutive positive integers beginning with 1 is written on the blackboard . a student came along and erased one number . the average of the remaining numbers is 35 * 7 / 17 . what was the number erased ? The options are: a ) 7 , b ) 8 , c ) 6 , d ) 5 , e ) 4",a
MathQA_challenge_test,Challenging Math,"the lengths of the diagonals of a rhombus are 20 and 48 meters . find the perimeter of the rhombus ? The options are: ['a ) 150 merters', 'b ) 125 meters', 'c ) 96 meters', 'd ) 104 meters', 'e ) 152 meters']",d
MathQA_challenge_test,Challenging Math,"during the first two weeks of june , the total rainfall in springdale was 40 inches . if the rainfall during the second week was 1.5 times the rainfall during the first week , what was the rainfall in inches during the second week of june ? The options are: a ) 15 , b ) 18 , c ) 21 , d ) 24 , e ) 27",d
MathQA_challenge_test,Challenging Math,"two men and 7 children complete a certain piece of work in 4 days while 4 men and 4 children complete the same work in only 3 days . the number of days required by 1 man to complete the work is The options are: a ) 60 days , b ) 15 days , c ) 6 days , d ) 51 days , e ) 50 days",b
MathQA_challenge_test,Challenging Math,"the total surface area of a solid hemisphere of diameter 14 cm , is : The options are: ['a ) 462 cm ²', 'b ) 530 cm ²', 'c ) 1345 cm ²', 'd ) 1788 cm ²', 'e ) none']",a
MathQA_challenge_test,Challenging Math,"15 lts are taken of from a container full of liquid a and replaced with liquid b . again 15 more lts of the mixture is taken and replaced with liquid b . after this process , if the container contains liquid a and b in the ratio 9 : 16 , what is the capacity of the container h ? The options are: a ) a : 45 , b ) b : 25 , c ) c : 37.5 , d ) d : 36 , e ) e : 42",c
MathQA_challenge_test,Challenging Math,"a dog breeder currently has 9 breeding dogs . 6 of the dogs have exactly 1 littermate , and 3 of the dogs have exactly 2 littermates . if 2 dogs are selected at random , what is the probability e that both selected dogs are not littermates ? The options are: a ) 1 / 6 , b ) 2 / 9 , c ) 5 / 6 , d ) 7 / 9 , e ) 8 / 9",c
MathQA_challenge_test,Challenging Math,"tanks p and b are each in the shape of a right circular cylinder . the interior of tank p has a height of 10 meters and a circumference of 8 meters , and the interior of tank b has a height of 8 meters and a circumference of 10 meters . the capacity of tank p is what percent of the capacity of tank b ? The options are: ['a ) 75 %', 'b ) 80 %', 'c ) 100 %', 'd ) 120 %', 'e ) 125 %']",b
MathQA_challenge_test,Challenging Math,"what quantity of water should be added to reduce 20 liters of 80 % acidic liquid to 20 % acidic liquid ? The options are: a ) 30 liters , b ) 50 liters , c ) 60 liters , d ) 70 liters , e ) 80 liters",c
MathQA_challenge_test,Challenging Math,"mr . shah decided to walk down the escalator of a tube station . he found â that if he walks down 26 steps , he requires 30 seconds to reach the bottom . however , if he steps down 34 stairs he would only require 18 seconds to get to the bottom . if the time is measured from the moment the top step begins â to descend to the time he steps off the last step at the bottom , find out the height of the stair way in steps ? The options are: a ) 44 , b ) 45 , c ) 46 , d ) 47 , e ) 48",c
MathQA_challenge_test,Challenging Math,"what is 15 percent of rs . 34 ? The options are: a ) rs . 3.40 , b ) rs . 3.75 , c ) rs . 4.50 , d ) rs . 5.10 , e ) none",d
MathQA_challenge_test,Challenging Math,"a reduction of 10 % in the price of tea enables a dealer to purchase 25 kg more tea for rs . 22500 . what is the reduced price per kg of tea ? The options are: a ) rs . 70 , b ) rs . 80 , c ) rs . 90 , d ) rs . 100 , e ) none",c
MathQA_challenge_test,Challenging Math,"at 12 : 30 , the hour hand and the minute hand of a clock form an angle of The options are: a ) 120 ° , b ) 135 ° , c ) 125 ° , d ) 150 ° , e ) 180 °",e
MathQA_challenge_test,Challenging Math,"a businessman earns $ 26800 in december , thus decreasing his average annual ( january to december ) earnings by $ 1200 . his average annual earnings would be source : cmat preparation The options are: a ) $ 29000 , b ) $ 33500 , c ) $ 40000 , d ) $ 41000 , e ) $ 42300",c
MathQA_challenge_test,Challenging Math,"a sum of rs . 66000 is divided into 3 parts such that the simple interests accrued on them for 6 , two and 11 years respectively may be equal . find the amount deposited for 11 years . The options are: a ) 6500 , b ) 2000 , c ) 4500 , d ) 3000 , e ) 6000",e
MathQA_challenge_test,Challenging Math,"in smithtown , the ratio of right - handed people to left - handed people is 3 to 1 and the ratio of men to women is 3 to 2 . if the number of right - handed men is maximized , then what percent z of all the people in smithtown are left - handed women ? The options are: a ) 50 % , b ) 40 % , c ) 25 % , d ) 20 % , e ) 10 %",c
